,submission_status,work_rate,extra_time_min,average_answer_time_in_min,progress_percent
7953,passed,slow,1000.2,1360.2,38.0
7954,passed,normal,0.0,135.0,38.0
7955,passed,slow,3288.6000000000004,3648.6000000000004,38.0
7956,passed,slow,14784.0,15144.0,38.0
7957,passed,slow,4833.9,5193.9,38.0
7958,passed,slow,4262.400000000001,4622.400000000001,38.0
7959,passed,slow,855.0,1395.0,38.0
7960,passed,slow,1082.7,1262.7,38.0
7961,passed,slow,1252.2,1432.2,38.0
7962,passed,slow,1002.9000000000001,1362.9,38.0
7963,passed,slow,2070.1499999999996,2250.1499999999996,38.0
7964,passed,slow,2062.5,2422.5,38.0
7965,passed,slow,1443.0,1623.0,38.0
7966,passed,slow,1172.3999999999999,1352.3999999999999,38.0
7967,passed,slow,2848.2,3028.2,38.0
7968,passed,slow,2358.6000000000004,2538.6000000000004,38.0
7969,passed,slow,2191.8,2551.8,38.0
7970,passed,slow,1509.6,1869.6,38.0
7971,passed,slow,2569.7999999999997,3109.7999999999997,22.0
7972,passed,slow,8662.2,8842.2,22.0
7973,passed,slow,1821.9,2001.9,22.0
7974,passed,slow,2058.0000000000005,2418.0000000000005,22.0
7975,passed,slow,1824.6000000000001,2004.6000000000001,22.0
7976,passed,slow,1292.3999999999999,1652.3999999999999,22.0
7977,passed,slow,827.4,1007.4,22.0
7978,passed,slow,1216.8000000000002,1396.8000000000002,22.0
7979,passed,slow,1180.2,1360.2,22.0
7980,passed,slow,1015.2,1375.2,22.0
7981,passed,slow,2299.7999999999997,2479.7999999999997,22.0
7982,passed,slow,953.7,1313.7,22.0
7983,passed,slow,2223.0000000000005,2583.0000000000005,45.0
7984,passed,slow,2491.2000000000003,2851.2000000000003,45.0
7985,passed,slow,3531.6,3711.6,45.0
7986,passed,slow,1386.1499999999999,1746.1499999999999,45.0
7987,passed,slow,442.95000000000005,802.95,45.0
7988,passed,slow,1079.7,1259.7,45.0
7989,passed,slow,2588.4,2948.4,45.0
7990,passed,slow,638.4000000000001,818.4000000000001,45.0
7991,passed,slow,658.1999999999999,1018.1999999999999,45.0
7992,passed,slow,2600.4,2960.4,45.0
7993,passed,slow,2460.6,2820.6,45.0
7994,passed,slow,2712.6,3072.6,45.0
7995,passed,slow,1557.6,2097.6,45.0
7996,passed,slow,7656.599999999999,7836.599999999999,45.0
7997,passed,slow,6485.400000000001,6665.400000000001,45.0
7998,passed,slow,13983.6,14343.6,45.0
7999,passed,slow,10072.2,10252.2,45.0
8000,passed,slow,1438.8,1798.8,45.0
8001,passed,slow,495.9000000000001,675.9000000000001,45.0
8002,passed,slow,1449.3000000000002,1629.3000000000002,45.0
8003,passed,slow,1692.0,1872.0,45.0
8004,passed,slow,1961.3999999999996,2141.3999999999996,45.0
8005,passed,slow,834.5999999999999,1194.6,45.0
8006,passed,slow,503.1,863.1,45.0
8007,passed,slow,1293.6000000000001,1473.6000000000001,47.0
8008,passed,slow,740.4,920.4,47.0
8009,passed,normal,0.0,177.0,36.0
8010,passed,slow,1534.2,1714.2,36.0
8011,passed,slow,1860.6,2040.6,28.0
8012,Not passed,fast,0.0,0.0,57.0
8013,passed,fast,0.0,9.6,57.0
8014,passed,slow,1696.5000000000002,1876.5000000000002,57.0
8015,passed,slow,151.80000000000007,691.8000000000001,57.0
8016,passed,slow,522.3,882.3,57.0
8017,passed,fast,0.0,140.39999999999998,57.0
8018,passed,slow,158.4000000000001,518.4000000000001,57.0
8019,passed,normal,0.0,72.6,57.0
8020,passed,fast,0.0,25.800000000000004,57.0
8021,passed,slow,373.20000000000005,733.2,57.0
8022,passed,slow,441.0,801.0,57.0
8023,passed,slow,2199.3,2379.3,57.0
8024,passed,slow,3098.4,3458.4,57.0
8025,passed,slow,222.89999999999998,402.9,57.0
8026,passed,slow,42.14999999999998,402.15,57.0
8027,passed,slow,391.19999999999993,751.1999999999999,57.0
8028,passed,slow,18.599999999999966,378.59999999999997,57.0
8029,passed,slow,1007.7,1367.7,57.0
8030,passed,slow,304.5000000000001,844.5000000000001,57.0
8031,passed,slow,144.3,324.3,57.0
8032,passed,slow,1077.0,1257.0,57.0
8033,passed,slow,127.19999999999993,487.19999999999993,57.0
8034,passed,slow,681.6,861.6,57.0
8035,passed,slow,471.6,831.6,57.0
8036,passed,slow,330.30000000000007,510.30000000000007,57.0
8037,passed,slow,963.6000000000001,1143.6000000000001,57.0
8038,passed,slow,64.80000000000001,244.8,57.0
8039,passed,slow,1996.2000000000003,2176.2000000000003,57.0
8040,passed,fast,0.0,15.600000000000001,57.0
8041,passed,fast,0.0,49.2,57.0
8042,passed,normal,0.0,287.1,33.0
8043,passed,normal,0.0,140.39999999999998,33.0
8044,passed,slow,484.79999999999995,844.8,33.0
8045,passed,slow,373.5,733.5,33.0
8046,passed,slow,60.599999999999966,420.59999999999997,33.0
8047,passed,slow,404.4,764.4,33.0
8048,passed,slow,120.0,660.0,33.0
8049,passed,slow,460.79999999999995,640.8,33.0
8050,passed,slow,387.0,567.0,33.0
8051,passed,slow,1786.8000000000002,2146.8,33.0
8052,passed,slow,514.8,694.8,33.0
8053,passed,slow,228.0,588.0,33.0
8054,passed,slow,3313.8,3493.8,33.0
8055,passed,slow,555.6,735.6,33.0
8056,passed,slow,2407.8,2587.8,33.0
8057,passed,slow,2980.2000000000003,3160.2000000000003,33.0
8058,passed,fast,0.0,157.20000000000002,33.0
8059,passed,slow,291.6,651.6,33.0
8060,passed,normal,0.0,133.20000000000002,36.0
8061,passed,slow,172.19999999999993,532.1999999999999,36.0
8062,passed,slow,400.20000000000005,580.2,36.0
8063,passed,slow,421.80000000000007,781.8000000000001,36.0
8064,passed,normal,0.0,325.05,36.0
8065,passed,slow,559.2,919.2,36.0
8066,passed,fast,0.0,41.400000000000006,36.0
8067,passed,normal,0.0,524.4,36.0
8068,passed,fast,0.0,11.4,36.0
8069,passed,normal,0.0,67.8,36.0
8070,passed,normal,0.0,313.2,36.0
8071,passed,fast,0.0,22.8,36.0
8072,passed,fast,0.0,80.4,36.0
8073,passed,fast,0.0,42.6,36.0
8074,passed,slow,613.2,793.2,36.0
8075,passed,slow,336.0,516.0,36.0
8076,passed,normal,0.0,110.4,36.0
8077,passed,normal,0.0,334.8,36.0
8078,passed,slow,124.20000000000005,484.20000000000005,36.0
8079,passed,slow,247.95000000000005,427.95000000000005,22.0
8080,passed,fast,0.0,0.0,28.0
8081,passed,fast,0.0,0.0,24.0
8082,passed,slow,1449.0000000000002,1629.0000000000002,48.0
8083,passed,normal,0.0,121.79999999999998,54.0
8084,passed,fast,0.0,54.0,54.0
8085,passed,fast,0.0,34.2,54.0
8086,passed,fast,0.0,59.400000000000006,54.0
8087,passed,fast,0.0,119.4,54.0
8088,passed,fast,0.0,18.6,54.0
8089,passed,fast,0.0,59.400000000000006,54.0
8090,passed,fast,0.0,54.6,54.0
8091,passed,fast,0.0,34.800000000000004,54.0
8092,passed,slow,159.0,339.0,54.0
8093,passed,fast,0.0,39.0,54.0
8094,passed,normal,0.0,122.4,54.0
8095,passed,fast,0.0,35.1,54.0
8096,passed,fast,0.0,24.0,54.0
8097,passed,fast,0.0,27.0,54.0
8098,passed,fast,0.0,16.8,54.0
8099,passed,fast,0.0,13.8,54.0
8100,passed,fast,0.0,13.8,54.0
8101,passed,fast,0.0,45.6,54.0
8102,passed,fast,0.0,12.0,54.0
8103,passed,normal,0.0,120.0,54.0
8104,passed,fast,0.0,85.19999999999999,54.0
8105,passed,normal,0.0,170.39999999999998,54.0
8106,passed,fast,0.0,39.0,54.0
8107,passed,slow,268.8,448.8,54.0
8108,passed,fast,0.0,38.4,54.0
8109,passed,fast,0.0,21.000000000000004,54.0
8110,passed,fast,0.0,105.0,54.0
8111,passed,fast,0.0,102.6,26.0
8112,passed,fast,0.0,139.2,26.0
8113,passed,fast,0.0,173.4,26.0
8114,passed,normal,0.0,106.8,26.0
8115,passed,normal,0.0,117.0,26.0
8116,passed,fast,0.0,76.2,26.0
8117,passed,fast,0.0,24.0,26.0
8118,passed,fast,0.0,81.60000000000001,26.0
8119,passed,fast,0.0,13.8,26.0
8120,passed,normal,0.0,174.60000000000002,26.0
8121,passed,fast,0.0,29.400000000000002,26.0
8122,passed,fast,0.0,22.200000000000003,26.0
8123,passed,fast,0.0,24.0,26.0
8124,passed,fast,0.0,18.6,26.0
8125,passed,slow,2274.0,2454.0,40.0
8126,passed,slow,5297.400000000001,5477.400000000001,40.0
8127,Not passed,fast,0.0,0.0,42.0
8128,Not passed,fast,0.0,0.0,42.0
8129,passed,slow,2095.8,2455.8,42.0
8130,passed,slow,1891.2000000000003,2251.2000000000003,42.0
8131,passed,slow,3237.0,3417.0,42.0
8132,passed,fast,0.0,120.0,42.0
8133,passed,slow,1000.8,1180.8,42.0
8134,passed,fast,0.0,96.0,42.0
8135,passed,slow,484.79999999999995,844.8,42.0
8136,passed,normal,0.0,510.0,42.0
8137,passed,slow,318.00000000000006,498.00000000000006,42.0
8138,passed,slow,10.199999999999989,190.2,42.0
8139,passed,normal,0.0,334.8,42.0
8140,passed,fast,0.0,54.6,42.0
8141,passed,slow,264.6,624.6,42.0
8142,passed,normal,0.0,143.4,42.0
8143,passed,slow,2063.4,2243.4,42.0
8144,passed,slow,240.0,420.0,42.0
8145,passed,slow,1147.2,1327.2,42.0
8146,passed,slow,642.6,1002.6,42.0
8147,passed,slow,2080.2000000000003,2440.2000000000003,42.0
8148,passed,fast,0.0,84.45,42.0
8149,passed,fast,0.0,214.8,42.0
8150,passed,fast,0.0,107.4,42.0
8151,passed,normal,0.0,178.20000000000002,42.0
8152,passed,slow,273.6,633.6,42.0
8153,passed,normal,0.0,135.0,42.0
8154,passed,fast,0.0,13.8,42.0
8155,passed,fast,0.0,117.0,42.0
8156,passed,slow,214.20000000000005,574.2,42.0
8157,passed,fast,0.0,37.2,42.0
8158,passed,fast,0.0,186.9,42.0
8159,passed,normal,0.0,108.0,42.0
8160,passed,normal,0.0,114.6,42.0
8161,passed,fast,0.0,49.800000000000004,42.0
8162,passed,slow,359.4,539.4,42.0
8163,passed,fast,0.0,66.60000000000001,42.0
8164,passed,fast,0.0,18.000000000000004,42.0
8165,passed,normal,0.0,134.4,42.0
8166,passed,slow,93.0,273.0,42.0
8167,passed,slow,644.4,824.4,42.0
8168,passed,normal,0.0,298.2,42.0
8169,passed,fast,0.0,52.800000000000004,42.0
8170,passed,fast,0.0,45.150000000000006,52.0
8171,passed,fast,0.0,187.79999999999998,52.0
8172,passed,fast,0.0,189.60000000000002,52.0
8173,passed,fast,0.0,216.6,52.0
8174,passed,slow,403.80000000000007,583.8000000000001,52.0
8175,passed,fast,0.0,58.2,52.0
8176,passed,fast,0.0,63.6,52.0
8177,passed,fast,0.0,133.8,52.0
8178,passed,slow,9.0,189.0,52.0
8179,passed,fast,0.0,2.9999999999999996,52.0
8180,passed,normal,0.0,97.8,52.0
8181,passed,fast,0.0,136.5,52.0
8182,passed,fast,0.0,72.0,52.0
8183,passed,fast,0.0,194.4,52.0
8184,passed,normal,0.0,250.79999999999998,52.0
8185,passed,fast,0.0,87.0,52.0
8186,passed,normal,0.0,168.0,52.0
8187,passed,fast,0.0,226.2,52.0
8188,passed,slow,64.80000000000001,244.8,52.0
8189,passed,normal,0.0,142.125,52.0
8190,passed,fast,0.0,24.6,52.0
8191,passed,slow,71.40000000000003,251.40000000000003,52.0
8192,passed,slow,79.80000000000001,259.8,52.0
8193,passed,normal,0.0,179.4,52.0
8194,passed,slow,19.80000000000001,199.8,52.0
8195,passed,fast,0.0,142.20000000000002,52.0
8196,passed,fast,0.0,204.60000000000002,52.0
8197,passed,normal,0.0,298.5,47.0
8198,passed,fast,0.0,111.60000000000001,47.0
8199,passed,slow,367.19999999999993,547.1999999999999,47.0
8200,passed,fast,0.0,109.5,47.0
8201,passed,fast,0.0,73.8,47.0
8202,passed,slow,102.60000000000002,462.6,47.0
8203,passed,slow,138.0,318.0,47.0
8204,passed,fast,0.0,99.0,47.0
8205,passed,fast,0.0,51.00000000000001,47.0
8206,passed,fast,0.0,95.55,47.0
8207,passed,fast,0.0,117.45,47.0
8208,passed,fast,0.0,131.4,47.0
8209,passed,fast,0.0,57.6,47.0
8210,passed,fast,0.0,374.40000000000003,47.0
8211,passed,slow,506.4,686.4,47.0
8212,passed,normal,0.0,72.6,47.0
8213,passed,slow,21.600000000000023,381.6,47.0
8214,passed,slow,67.20000000000002,247.20000000000002,47.0
8215,passed,slow,162.60000000000002,522.6,47.0
8216,passed,slow,73.19999999999999,253.2,47.0
8217,passed,slow,141.0,321.0,47.0
8218,passed,fast,0.0,18.6,47.0
8219,passed,normal,0.0,165.0,47.0
8220,passed,fast,0.0,218.1,47.0
8221,passed,normal,0.0,309.6,47.0
8222,passed,fast,0.0,21.6,59.0
8223,passed,fast,0.0,40.2,59.0
8224,passed,normal,0.0,92.4,59.0
8225,passed,slow,13.800000000000011,193.8,59.0
8226,passed,fast,0.0,126.6,59.0
8227,passed,fast,0.0,95.4,59.0
8228,passed,slow,115.19999999999999,475.2,59.0
8229,passed,fast,0.0,114.0,59.0
8230,passed,slow,44.400000000000006,224.4,59.0
8231,passed,fast,0.0,6.300000000000001,59.0
8232,passed,fast,0.0,82.8,59.0
8233,passed,fast,0.0,30.0,59.0
8234,passed,fast,0.0,31.8,59.0
8235,passed,fast,0.0,102.6,59.0
8236,passed,normal,0.0,169.8,59.0
8237,passed,fast,0.0,130.2,59.0
8238,passed,fast,0.0,33.900000000000006,59.0
8239,passed,fast,0.0,60.6,59.0
8240,passed,fast,0.0,235.2,59.0
8241,passed,fast,0.0,125.39999999999999,59.0
8242,passed,fast,0.0,48.0,59.0
8243,passed,slow,173.39999999999998,353.4,59.0
8244,passed,slow,23.399999999999977,383.4,59.0
8245,passed,fast,0.0,19.8,59.0
8246,passed,fast,0.0,68.39999999999999,59.0
8247,passed,slow,3.5999999999999943,183.6,59.0
8248,passed,fast,0.0,45.6,59.0
8249,passed,normal,0.0,140.39999999999998,59.0
8250,passed,slow,87.60000000000002,267.6,59.0
8251,passed,fast,0.0,156.6,59.0
8252,passed,fast,0.0,112.2,59.0
8253,passed,fast,0.0,43.2,43.0
8254,passed,fast,0.0,71.39999999999999,43.0
8255,passed,fast,0.0,36.900000000000006,43.0
8256,passed,fast,0.0,84.3,43.0
8257,passed,fast,0.0,14.55,43.0
8258,passed,fast,0.0,108.0,43.0
8259,passed,fast,0.0,48.6,43.0
8260,passed,fast,0.0,169.8,43.0
8261,passed,fast,0.0,3.5999999999999996,43.0
8262,passed,slow,183.0,543.0,43.0
8263,passed,normal,0.0,300.59999999999997,43.0
8264,passed,fast,0.0,114.6,43.0
8265,passed,fast,0.0,34.2,43.0
8266,passed,slow,129.0,309.0,43.0
8267,passed,slow,244.79999999999995,604.8,43.0
8268,passed,normal,0.0,60.89999999999999,43.0
8269,passed,fast,0.0,157.79999999999998,43.0
8270,passed,normal,0.0,73.2,43.0
8271,passed,slow,46.19999999999999,226.2,43.0
8272,passed,normal,0.0,92.4,43.0
8273,passed,slow,172.2,352.2,43.0
8274,passed,fast,0.0,146.4,43.0
8275,passed,fast,0.0,181.2,43.0
8276,passed,slow,42.0,222.0,59.0
8277,passed,slow,365.4,545.4,59.0
8278,passed,fast,0.0,54.6,59.0
8279,passed,normal,0.0,71.39999999999999,59.0
8280,passed,fast,0.0,135.45,59.0
8281,passed,fast,0.0,54.6,59.0
8282,passed,fast,0.0,15.0,59.0
8283,passed,fast,0.0,183.6,59.0
8284,passed,slow,160.79999999999995,340.79999999999995,59.0
8285,passed,fast,0.0,148.5,59.0
8286,passed,fast,0.0,142.5,59.0
8287,passed,fast,0.0,232.20000000000002,59.0
8288,passed,fast,0.0,19.2,59.0
8289,passed,fast,0.0,61.800000000000004,59.0
8290,passed,normal,0.0,162.0,59.0
8291,passed,fast,0.0,117.30000000000001,59.0
8292,passed,fast,0.0,112.2,59.0
8293,passed,fast,0.0,28.8,59.0
8294,passed,fast,0.0,32.1,59.0
8295,passed,fast,0.0,162.6,59.0
8296,passed,slow,203.39999999999998,383.4,59.0
8297,passed,slow,150.0,330.0,59.0
8298,passed,normal,0.0,266.70000000000005,59.0
8299,passed,normal,0.0,84.0,59.0
8300,passed,fast,0.0,78.60000000000001,59.0
8301,passed,slow,100.79999999999995,280.79999999999995,59.0
8302,passed,slow,15.599999999999994,195.6,59.0
8303,passed,normal,0.0,140.39999999999998,59.0
8304,passed,normal,0.0,63.0,59.0
8305,passed,fast,0.0,19.8,59.0
8306,passed,fast,0.0,56.400000000000006,59.0
8307,passed,slow,39.0,219.0,36.0
8308,passed,fast,0.0,21.6,36.0
8309,passed,normal,0.0,97.2,36.0
8310,Not passed,normal,0.0,291.0,36.0
8311,passed,slow,207.60000000000002,567.6,36.0
8312,passed,normal,0.0,249.9,36.0
8313,passed,fast,0.0,133.8,36.0
8314,passed,fast,0.0,224.4,36.0
8315,passed,fast,0.0,4.8,36.0
8316,passed,normal,0.0,132.0,36.0
8317,passed,slow,199.79999999999995,559.8,36.0
8318,passed,slow,447.0000000000001,627.0000000000001,36.0
8319,passed,slow,105.0,465.0,36.0
8320,passed,normal,0.0,97.2,36.0
8321,passed,fast,0.0,23.400000000000002,36.0
8322,passed,slow,282.6,462.6,36.0
8323,passed,slow,25.80000000000001,205.8,36.0
8324,passed,fast,0.0,25.800000000000004,36.0
8325,passed,fast,0.0,119.4,36.0
8326,passed,slow,432.0000000000001,612.0000000000001,21.0
8327,passed,slow,411.0,591.0,21.0
8328,passed,fast,0.0,31.8,21.0
8329,passed,slow,136.5,316.5,21.0
8330,passed,normal,0.0,315.0,21.0
8331,passed,slow,414.0,594.0,21.0
8332,passed,normal,0.0,160.8,21.0
8333,passed,fast,0.0,18.6,21.0
8334,passed,slow,381.5999999999999,561.5999999999999,21.0
8335,passed,slow,247.20000000000005,607.2,21.0
8336,passed,slow,216.0,576.0,21.0
8337,passed,slow,153.0,333.0,21.0
8338,passed,slow,3.0,183.0,21.0
8339,passed,slow,174.0,534.0,21.0
8340,passed,slow,361.19999999999993,541.1999999999999,21.0
8341,passed,slow,150.0,510.0,21.0
8342,passed,slow,308.40000000000003,488.40000000000003,21.0
8343,passed,slow,391.19999999999993,571.1999999999999,21.0
8344,passed,normal,0.0,76.2,21.0
8345,passed,slow,457.80000000000007,637.8000000000001,21.0
8346,passed,slow,50.39999999999998,410.4,21.0
8347,passed,slow,121.79999999999995,481.79999999999995,21.0
8348,passed,fast,0.0,4.199999999999999,57.0
8349,passed,fast,0.0,24.0,57.0
8350,passed,fast,0.0,16.200000000000003,57.0
8351,passed,fast,0.0,144.525,57.0
8352,passed,fast,0.0,143.4,57.0
8353,passed,slow,208.20000000000005,568.2,57.0
8354,passed,fast,0.0,126.0,57.0
8355,passed,fast,0.0,6.0,57.0
8356,passed,fast,0.0,96.9,57.0
8357,passed,fast,0.0,110.4,57.0
8358,passed,normal,0.0,249.60000000000002,57.0
8359,passed,slow,163.95,343.95,57.0
8360,passed,fast,0.0,238.8,57.0
8361,passed,fast,0.0,7.2,57.0
8362,passed,slow,11.400000000000034,371.40000000000003,57.0
8363,passed,fast,0.0,171.0,57.0
8364,passed,fast,0.0,109.2,57.0
8365,passed,fast,0.0,151.79999999999998,57.0
8366,passed,fast,0.0,21.000000000000004,57.0
8367,passed,fast,0.0,22.200000000000003,57.0
8368,passed,fast,0.0,32.400000000000006,57.0
8369,passed,fast,0.0,21.6,57.0
8370,passed,fast,0.0,36.300000000000004,57.0
8371,passed,fast,0.0,149.4,57.0
8372,passed,normal,0.0,166.79999999999998,57.0
8373,passed,slow,48.599999999999994,228.6,57.0
8374,passed,slow,65.99999999999997,245.99999999999997,57.0
8375,passed,slow,156.0,336.0,57.0
8376,passed,slow,225.0,585.0,57.0
8377,passed,fast,0.0,144.0,57.0
8378,passed,slow,19.19999999999999,199.2,31.0
8379,passed,slow,66.0,426.0,31.0
8380,passed,fast,0.0,33.0,31.0
8381,passed,fast,0.0,155.85000000000002,31.0
8382,passed,fast,0.0,125.39999999999999,31.0
8383,passed,fast,0.0,49.2,31.0
8384,passed,normal,0.0,62.400000000000006,31.0
8385,passed,normal,0.0,82.2,31.0
8386,passed,fast,0.0,223.20000000000002,31.0
8387,passed,slow,443.4000000000001,623.4000000000001,31.0
8388,passed,fast,0.0,175.2,31.0
8389,passed,normal,0.0,139.8,31.0
8390,passed,normal,0.0,112.8,31.0
8391,passed,fast,0.0,31.200000000000003,31.0
8392,passed,fast,0.0,57.00000000000001,31.0
8393,passed,slow,277.80000000000007,637.8000000000001,31.0
8394,passed,slow,210.0,570.0,31.0
8395,passed,slow,48.0,228.0,31.0
8396,passed,fast,0.0,72.0,31.0
8397,passed,fast,0.0,100.8,31.0
8398,passed,fast,0.0,57.900000000000006,31.0
8399,passed,fast,0.0,127.8,31.0
8400,passed,fast,0.0,129.0,31.0
8401,passed,fast,0.0,48.6,31.0
8402,passed,slow,41.400000000000006,221.4,31.0
8403,passed,fast,0.0,220.8,31.0
8404,passed,normal,0.0,79.80000000000001,31.0
8405,passed,normal,0.0,333.0,31.0
8406,passed,normal,0.0,175.2,31.0
8407,passed,normal,0.0,64.2,31.0
8408,passed,slow,39.0,219.0,31.0
8409,passed,slow,42.599999999999994,222.6,31.0
8410,passed,fast,0.0,33.6,31.0
8411,passed,fast,0.0,101.39999999999999,31.0
8412,passed,fast,0.0,219.60000000000002,38.0
8413,passed,slow,28.049999999999983,208.04999999999998,38.0
8414,passed,slow,251.39999999999998,611.4,38.0
8415,passed,slow,111.0,291.0,38.0
8416,passed,fast,0.0,126.3,38.0
8417,passed,fast,0.0,34.800000000000004,38.0
8418,passed,fast,0.0,139.2,38.0
8419,passed,slow,195.60000000000002,555.6,38.0
8420,passed,fast,0.0,26.400000000000002,38.0
8421,passed,slow,481.19999999999993,661.1999999999999,38.0
8422,passed,normal,0.0,103.8,38.0
8423,passed,fast,0.0,39.0,38.0
8424,passed,normal,0.0,180.0,38.0
8425,passed,fast,0.0,153.6,38.0
8426,passed,slow,231.60000000000002,411.6,38.0
8427,passed,normal,0.0,156.6,38.0
8428,passed,slow,51.599999999999994,231.6,38.0
8429,passed,fast,0.0,17.400000000000002,38.0
8430,passed,slow,286.80000000000007,646.8000000000001,38.0
8431,passed,fast,0.0,188.4,38.0
8432,passed,fast,0.0,156.6,47.0
8433,passed,fast,0.0,112.8,47.0
8434,passed,fast,0.0,40.2,47.0
8435,passed,fast,0.0,43.2,47.0
8436,passed,fast,0.0,138.0,47.0
8437,passed,fast,0.0,85.19999999999999,47.0
8438,passed,fast,0.0,18.9,47.0
8439,passed,fast,0.0,27.0,47.0
8440,passed,normal,0.0,176.4,47.0
8441,passed,fast,0.0,97.8,47.0
8442,passed,fast,0.0,175.2,47.0
8443,passed,fast,0.0,81.60000000000001,47.0
8444,passed,normal,0.0,343.2,47.0
8445,passed,fast,0.0,88.8,47.0
8446,passed,slow,43.80000000000001,223.8,47.0
8447,passed,fast,0.0,9.000000000000002,47.0
8448,passed,fast,0.0,158.4,47.0
8449,passed,normal,0.0,70.8,47.0
8450,passed,fast,0.0,85.8,47.0
8451,passed,slow,39.60000000000002,219.60000000000002,47.0
8452,passed,normal,0.0,141.0,47.0
8453,passed,fast,0.0,7.2,47.0
8454,passed,fast,0.0,14.4,47.0
8455,passed,fast,0.0,6.6000000000000005,47.0
8456,passed,fast,0.0,70.19999999999999,47.0
8457,Not passed,fast,0.0,57.6,29.0
8458,passed,fast,0.0,151.2,29.0
8459,passed,fast,0.0,171.9,29.0
8460,passed,fast,0.0,193.8,29.0
8461,passed,fast,0.0,80.4,29.0
8462,passed,fast,0.0,25.800000000000004,29.0
8463,passed,normal,0.0,174.60000000000002,29.0
8464,passed,normal,0.0,334.20000000000005,29.0
8465,passed,normal,0.0,144.9,29.0
8466,passed,fast,0.0,201.6,29.0
8467,passed,normal,0.0,113.1,29.0
8468,passed,normal,0.0,177.0,29.0
8469,passed,slow,214.8,394.8,29.0
8470,passed,normal,0.0,252.6,29.0
8471,passed,normal,0.0,66.60000000000001,29.0
8472,passed,fast,0.0,198.0,29.0
8473,passed,fast,0.0,193.8,47.0
8474,passed,fast,0.0,201.0,47.0
